Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
13-Dec-24,24688.35,24911.15,24276.7,24880.4,70501417,9628.01
16-Dec-24,24846.9,24931.7,24755.35,24857,46248151,6364.75
17-Dec-24,24776.35,24821.1,24449.55,24498.9,69025226,9113.05
18-Dec-24,24441.9,24512.9,24140.45,24198.35,65605927,8390.1
19-Dec-24,23874.6,23977.45,23794.1,23906.6,75989117,9810.97
20-Dec-24,23834.45,23958.15,23525.75,23591.7,155836007,20244.99
23-Dec-24,23713.8,23889.15,23703.2,23785.55,46762353,5790.44
24-Dec-24,23794.45,23833.75,23680.2,23737.6,47834329,5890.32
26-Dec-24,23809.1,23949.5,23623.9,23743.8,48739919,5425.61
27-Dec-24,23799,23929.3,23757.85,23788,39884579,4677.83
30-Dec-24,23757.1,24047.35,23497.2,23565.3,135866999,12836.08
31-Dec-24,23462.95,23564.7,23440.45,23512.8,57397124,7139.35
01-Jan-25,23512.85,23715.05,23370.35,23619.95,33537481,4001.85
02-Jan-25,23632.3,24046.65,23632.3,24006.7,83120440,11800.68
03-Jan-25,24000.75,24035.15,23701.65,23735.7,95201966,11312.13
06-Jan-25,23738.05,23801.8,23243.45,23317.85,76972967,9679.86
07-Jan-25,23375.6,23519.1,23288.8,23430.3,58020848,7331.85
08-Jan-25,23420.85,23444.95,23050.3,23236.05,72912953,8577.55
09-Jan-25,23179.95,23221.1,22924.3,23026.15,83094306,10150.26
10-Jan-25,23010.35,23030.5,22684.65,22730.2,79567941,8022.26
13-Jan-25,22503.95,22659.5,22357.95,22400.45,82460984,8488.36
14-Jan-25,22521.1,22809.15,22505.55,22722.15,98666299,10213.7
15-Jan-25,22773.95,22821.9,22567.35,22680.1,77483290,8359.76
16-Jan-25,22842.75,22994.85,22832.4,22943.75,111692020,11241.84
17-Jan-25,22803.95,22839.3,22518.3,22608.2,94089211,10402.85
20-Jan-25,22697.7,23025.5,22638.9,22926.7,110107288,12831.25
21-Jan-25,23003.2,23009.4,22492.1,22548.9,99812879,12340.1
22-Jan-25,22607.1,22679.2,22367.3,22650.4,106500032,11528.76
23-Jan-25,22684.55,22719.55,22563.6,22625.85,93854176,11005.99
24-Jan-25,22616.9,22736.25,22458.45,22513.5,82034875,8840.44
27-Jan-25,22357.4,22494.2,22320.85,22383.1,87221183,9184.09
28-Jan-25,22650.85,22984,22589.7,22805.9,137448459,15094.83
